"id";"temperature";"humidity";"weight";"smoke";"created_at";"active";"rack_id"
775;20.308;46.152;79.723;1.0;"2023-07-12 20:11:02";1;4
776;21.566;71.311;78.591;1.0;"2023-07-12 20:11:02";1;5
777;20.132;42.633;80.118;1.0;"2023-07-12 20:11:02";1;6
778;20.858;57.152;80.772;1.0;"2023-07-12 20:11:07";1;1
779;20.094;41.883;80.085;1.0;"2023-07-12 20:11:07";1;2
780;21.883;77.663;78.305;1.0;"2023-07-12 20:11:07";1;3
781;21.292;65.839;81.163;1.0;"2023-07-12 20:11:07";1;4
782;20.125;42.508;80.113;1.0;"2023-07-12 20:11:07";1;5
783;20.176;43.528;80.159;1.0;"2023-07-12 20:11:07";1;6
784;21.678;73.554;81.51;1.0;"2023-07-12 20:11:12";1;1
785;21.443;68.856;78.701;1.0;"2023-07-12 20:11:12";1;2
786;21.538;70.751;78.616;1.0;"2023-07-12 20:11:12";1;3
787;20.104;42.07;80.093;1.0;"2023-07-12 20:11:12";1;4
788;21.257;65.137;81.131;1.0;"2023-07-12 20:11:12";1;5
789;20.689;53.777;79.38;1.0;"2023-07-12 20:11:12";1;6
790;21.424;68.48;78.718;1.0;"2023-07-12 20:11:17";1;1
791;20.812;56.247;80.731;1.0;"2023-07-12 20:11:17";1;2
792;20.757;55.131;79.319;1.0;"2023-07-12 20:11:17";1;3
793;21.234;64.682;81.111;1.0;"2023-07-12 20:11:17";1;4
794;21.978;79.555;78.22;1.0;"2023-07-12 20:11:17";1;5
795;20.17;43.393;80.153;1.0;"2023-07-12 20:11:18";1;6
796;20.273;45.468;79.754;1.0;"2023-07-12 20:11:22";1;1
797;21.647;72.943;81.482;1.0;"2023-07-12 20:11:22";1;2
798;21.464;69.274;78.683;1.0;"2023-07-12 20:11:22";1;3
799;21.055;61.103;79.05;1.0;"2023-07-12 20:11:22";1;4
800;20.851;57.021;80.766;1.0;"2023-07-12 20:11:23";1;5
801;20.756;55.112;79.32;1.0;"2023-07-12 20:11:23";1;6
802;20.182;43.638;80.164;1.0;"2023-07-12 20:11:27";1;1
803;21.634;72.671;81.47;1.0;"2023-07-12 20:11:27";1;2
804;21.172;63.434;78.945;1.0;"2023-07-12 20:11:28";1;3
805;20.326;46.518;79.707;1.0;"2023-07-12 20:11:28";1;4
806;20.923;58.451;80.83;1.0;"2023-07-12 20:11:28";1;5
807;20.538;50.764;80.484;1.0;"2023-07-12 20:11:28";1;6
808;21.239;64.783;81.115;1.0;"2023-07-12 20:11:32";1;1
809;21.466;69.31;78.681;1.0;"2023-07-12 20:11:33";1;2
810;21.437;68.747;78.706;1.0;"2023-07-12 20:11:33";1;3
811;21.84;76.804;78.344;1.0;"2023-07-12 20:11:33";1;4
812;21.754;75.086;81.579;1.0;"2023-07-12 20:11:33";1;5
813;20.976;59.519;80.878;1.0;"2023-07-12 20:11:33";1;6
814;20.131;42.613;80.118;1.0;"2023-07-12 20:11:38";1;1
815;21.613;72.262;81.452;1.0;"2023-07-12 20:11:38";1;2
816;21.562;71.239;78.594;1.0;"2023-07-12 20:11:38";1;3
817;21.474;69.477;78.674;1.0;"2023-07-12 20:11:38";1;4
818;20.807;56.141;80.726;1.0;"2023-07-12 20:11:38";1;5
819;20.275;45.495;79.753;1.0;"2023-07-12 20:11:38";1;6
820;21.051;61.011;79.054;1.0;"2023-07-12 21:56:37";1;1
821;20.904;58.072;80.813;1.0;"2023-07-12 21:56:37";1;2
822;21.125;62.496;78.988;1.0;"2023-07-12 21:56:37";1;3
823;20.567;51.348;80.511;1.0;"2023-07-12 21:56:37";1;4
824;20.262;45.247;79.764;1.0;"2023-07-12 21:56:37";1;5
825;20.393;47.864;79.646;1.0;"2023-07-12 21:56:37";1;6
826;20.383;47.657;79.655;1.0;"2023-07-12 21:56:42";1;1
827;21.468;69.355;78.679;1.0;"2023-07-12 21:56:42";1;2
828;20.182;43.631;80.163;1.0;"2023-07-12 21:56:43";1;3
829;21.089;61.778;79.02;1.0;"2023-07-12 21:56:43";1;4
830;20.049;40.978;80.044;1.0;"2023-07-12 21:56:43";1;5
831;20.371;47.423;79.666;1.0;"2023-07-12 21:56:43";1;6
832;20.137;42.738;80.123;1.0;"2023-07-12 21:56:48";1;1
833;21.91;78.203;78.281;1.0;"2023-07-12 21:56:48";1;2
834;21.172;63.43;78.946;1.0;"2023-07-12 21:56:48";1;3
835;20.096;41.927;80.087;1.0;"2023-07-12 21:56:48";1;4
836;20.311;46.227;79.72;1.0;"2023-07-12 21:56:48";1;5
837;20.372;47.435;79.665;1.0;"2023-07-12 21:56:48";1;6
838;20.227;44.545;79.795;1.0;"2023-07-12 21:56:53";1;1
839;20.383;47.653;79.656;1.0;"2023-07-12 21:56:53";1;2
840;21.031;60.619;79.072;1.0;"2023-07-12 21:56:53";1;3
841;21.546;70.918;78.609;1.0;"2023-07-12 21:56:53";1;4
842;21.485;69.692;78.664;1.0;"2023-07-12 21:56:53";1;5
843;20.667;53.35;79.399;1.0;"2023-07-12 21:56:53";1;6
844;21.368;67.355;81.231;1.0;"2023-07-12 21:56:58";1;1
845;20.097;41.931;80.087;1.0;"2023-07-12 21:56:58";1;2
846;21.899;77.976;78.291;1.0;"2023-07-12 21:56:58";1;3
847;20.932;58.648;80.839;1.0;"2023-07-12 21:56:58";1;4
848;21.468;69.363;78.679;1.0;"2023-07-12 21:56:58";1;5
849;21.819;76.385;78.363;1.0;"2023-07-12 21:56:58";1;6
850;21.062;61.231;79.045;1.0;"2023-07-12 21:57:03";1;1
851;20.846;56.915;80.761;1.0;"2023-07-12 21:57:03";1;2
852;21.977;79.545;78.22;1.0;"2023-07-12 21:57:03";1;3
853;21.606;72.127;81.446;1.0;"2023-07-12 21:57:03";1;4
854;20.236;44.715;79.788;1.0;"2023-07-12 21:57:03";1;5
855;20.309;46.188;79.722;1.0;"2023-07-12 21:57:03";1;6
856;20.352;47.044;79.683;1.0;"2023-07-12 21:57:08";1;1
857;21.894;77.884;78.295;1.0;"2023-07-12 21:57:08";1;2
858;20.212;44.243;79.809;1.0;"2023-07-12 21:57:08";1;3
859;20.276;45.514;79.752;1.0;"2023-07-12 21:57:08";1;4
860;21.155;63.097;78.961;1.0;"2023-07-12 21:57:08";1;5
861;21.175;63.507;78.942;1.0;"2023-07-12 21:57:08";1;6
862;20.04;40.799;80.036;1.0;"2023-07-12 21:57:13";1;1
863;20.011;40.225;80.01;1.0;"2023-07-12 21:57:13";1;2
864;20.725;54.508;79.347;1.0;"2023-07-12 21:57:13";1;3
865;20.983;59.664;80.885;1.0;"2023-07-12 21:57:13";1;4
866;20.293;45.863;79.736;1.0;"2023-07-12 21:57:13";1;5
867;20.791;55.81;79.289;1.0;"2023-07-12 21:57:13";1;6
868;21.192;63.831;78.928;1.0;"2023-07-12 21:57:18";1;1
869;21.873;77.451;78.315;1.0;"2023-07-12 21:57:18";1;2
870;20.015;40.295;80.013;1.0;"2023-07-12 21:57:18";1;3
871;21.625;72.501;81.463;1.0;"2023-07-12 21:57:18";1;4
872;20.574;51.486;80.517;1.0;"2023-07-12 21:57:18";1;5
873;21.891;77.818;78.298;1.0;"2023-07-12 21:57:18";1;6
874;21.817;76.332;78.365;1.0;"2023-07-12 21:57:23";1;1
875;20.372;47.448;79.665;1.0;"2023-07-12 21:57:23";1;2
876;20.052;41.05;80.047;1.0;"2023-07-12 21:57:23";1;3
877;20.745;54.901;79.329;1.0;"2023-07-12 21:57:23";1;4
878;20.104;42.076;80.093;1.0;"2023-07-12 21:57:23";1;5
879;20.693;53.867;79.376;1.0;"2023-07-12 21:57:23";1;6
880;21.21;64.194;81.089;1.0;"2023-07-12 21:57:28";1;1
881;21.627;72.53;81.464;1.0;"2023-07-12 21:57:28";1;2
882;20.692;53.841;79.377;1.0;"2023-07-12 21:57:28";1;3
883;21.335;66.699;81.201;1.0;"2023-07-12 21:57:28";1;4
884;20.403;48.066;80.363;1.0;"2023-07-12 21:57:28";1;5
885;21.16;63.197;78.956;1.0;"2023-07-12 21:57:28";1;6
886;20.638;52.77;79.425;1.0;"2023-07-12 21:57:33";1;1
887;21.917;78.341;78.275;1.0;"2023-07-12 21:57:33";1;2
888;20.175;43.501;80.158;1.0;"2023-07-12 21:57:33";1;3
889;21.412;68.236;78.729;1.0;"2023-07-12 21:57:33";1;4
890;20.476;49.519;80.428;1.0;"2023-07-12 21:57:33";1;5
891;21.448;68.952;78.697;1.0;"2023-07-12 21:57:33";1;6
892;20.881;57.623;80.793;1.0;"2023-07-12 21:57:38";1;1
893;20.548;50.964;80.493;1.0;"2023-07-12 21:57:38";1;2
894;20.447;48.943;80.402;1.0;"2023-07-12 21:57:38";1;3
895;20.096;41.917;80.086;1.0;"2023-07-12 21:57:38";1;4
896;21.759;75.173;81.583;1.0;"2023-07-12 21:57:38";1;5
897;20.571;51.42;80.514;1.0;"2023-07-12 21:57:38";1;6
898;21.435;68.692;78.709;1.0;"2023-07-12 21:57:43";1;1
899;20.908;58.161;80.817;1.0;"2023-07-12 21:57:43";1;2
900;21.612;72.233;81.45;1.0;"2023-07-12 21:57:43";1;3
901;21.569;71.376;78.588;1.0;"2023-07-12 21:57:43";1;4
902;21.359;67.183;81.223;1.0;"2023-07-12 21:57:43";1;5
903;20.606;52.112;79.455;1.0;"2023-07-12 21:57:43";1;6
904;21.875;77.491;78.313;1.0;"2023-07-12 21:57:48";1;1
905;21.015;60.299;79.087;1.0;"2023-07-12 21:57:48";1;2
906;21.637;72.741;81.473;1.0;"2023-07-12 21:57:48";1;3
907;20.398;47.953;79.642;1.0;"2023-07-12 21:57:48";1;4
908;20.728;54.555;79.345;1.0;"2023-07-12 21:57:48";1;5
909;20.778;55.558;79.3;1.0;"2023-07-12 21:57:48";1;6
910;20.68;53.599;79.388;1.0;"2023-07-12 21:57:53";1;1
911;21.158;63.169;78.957;1.0;"2023-07-12 21:57:53";1;2
912;21.8;75.995;81.62;1.0;"2023-07-12 21:57:53";1;3
913;20.802;56.044;80.722;1.0;"2023-07-12 21:57:53";1;4
914;21.284;65.687;81.156;1.0;"2023-07-12 21:57:53";1;5
915;20.55;50.998;80.495;1.0;"2023-07-12 21:57:53";1;6
916;21.546;70.924;78.608;1.0;"2023-07-12 21:57:58";1;1
917;20.658;53.164;79.408;1.0;"2023-07-12 21:57:58";1;2
918;20.842;56.841;80.758;1.0;"2023-07-12 21:57:58";1;3
919;21.235;64.699;81.111;1.0;"2023-07-12 21:57:58";1;4
920;21.331;66.615;81.198;1.0;"2023-07-12 21:57:58";1;5
921;21.15;62.995;78.965;1.0;"2023-07-12 21:57:58";1;6
922;21.034;60.674;79.07;1.0;"2023-07-12 21:58:03";1;1
923;20.735;54.703;79.338;1.0;"2023-07-12 21:58:03";1;2
924;20.153;43.06;80.138;1.0;"2023-07-12 21:58:03";1;3
925;20.211;44.227;79.81;1.0;"2023-07-12 21:58:03";1;4
926;21.52;70.392;78.632;1.0;"2023-07-12 21:58:03";1;5
927;21.566;71.318;78.591;1.0;"2023-07-12 21:58:03";1;6
928;21.551;71.024;78.604;1.0;"2023-07-12 21:58:08";1;1
929;20.821;56.412;80.739;1.0;"2023-07-12 21:58:08";1;2
930;20.252;45.047;79.773;1.0;"2023-07-12 21:58:08";1;3
931;20.789;55.789;79.289;1.0;"2023-07-12 21:58:08";1;4
932;21.202;64.042;81.082;1.0;"2023-07-12 21:58:08";1;5
933;21.586;71.725;78.572;1.0;"2023-07-12 21:58:08";1;6
934;21.382;67.642;81.244;1.0;"2023-07-12 21:58:13";1;1
935;21.732;74.642;81.559;1.0;"2023-07-12 21:58:13";1;2
936;21.859;77.181;78.327;1.0;"2023-07-12 21:58:13";1;3
937;20.789;55.786;79.29;1.0;"2023-07-12 21:58:13";1;4
938;21.621;72.422;81.459;1.0;"2023-07-12 21:58:13";1;5
939;20.49;49.802;80.441;1.0;"2023-07-12 21:58:13";1;6
940;20.959;59.171;80.863;1.0;"2023-07-12 21:58:18";1;1
941;20.159;43.174;80.143;1.0;"2023-07-12 21:58:18";1;2
942;21.006;60.113;79.095;1.0;"2023-07-12 21:58:18";1;3
943;21.473;69.462;78.674;1.0;"2023-07-12 21:58:18";1;4
944;20.332;46.638;79.701;1.0;"2023-07-12 21:58:18";1;5
945;21.73;74.6;81.557;1.0;"2023-07-12 21:58:18";1;6
946;21.626;72.511;81.463;1.0;"2023-07-12 21:58:23";1;1
947;21.318;66.366;81.186;1.0;"2023-07-12 21:58:23";1;2
948;20.438;48.752;80.394;1.0;"2023-07-12 21:58:23";1;3
949;20.876;57.516;80.788;1.0;"2023-07-12 21:58:23";1;4
950;20.718;54.364;79.354;1.0;"2023-07-12 21:58:23";1;5
951;20.582;51.637;80.524;1.0;"2023-07-12 21:58:23";1;6
952;21.568;71.353;78.589;1.0;"2023-07-12 21:58:28";1;1
953;21.878;77.557;78.31;1.0;"2023-07-12 21:58:28";1;2
954;21.615;72.299;81.453;1.0;"2023-07-12 21:58:28";1;3
955;21.484;69.679;78.664;1.0;"2023-07-12 21:58:28";1;4
956;21.061;61.214;79.045;1.0;"2023-07-12 21:58:28";1;5
957;21.136;62.723;78.977;1.0;"2023-07-12 21:58:28";1;6
958;20.803;56.068;80.723;1.0;"2023-07-12 21:58:33";1;1
959;21.358;67.156;81.222;1.0;"2023-07-12 21:58:33";1;2
960;20.252;45.04;79.773;1.0;"2023-07-12 21:58:33";1;3
961;20.329;46.58;79.704;1.0;"2023-07-12 21:58:33";1;4
962;21.416;68.33;78.725;1.0;"2023-07-12 21:58:33";1;5
963;20.36;47.196;79.676;1.0;"2023-07-12 21:58:33";1;6
964;20.189;43.788;80.17;1.0;"2023-07-12 21:58:38";1;1
965;21.988;79.753;78.211;1.0;"2023-07-12 21:58:38";1;2
966;20.269;45.388;79.758;1.0;"2023-07-12 21:58:38";1;3
967;21.277;65.543;81.149;1.0;"2023-07-12 21:58:38";1;4
968;20.263;45.258;79.763;1.0;"2023-07-12 21:58:38";1;5
969;21.837;76.745;78.346;1.0;"2023-07-12 21:58:38";1;6
970;20.369;47.383;79.668;1.0;"2023-07-12 21:58:43";1;1
971;20.386;47.727;79.652;1.0;"2023-07-12 21:58:43";1;2
972;21.738;74.759;81.564;1.0;"2023-07-12 21:58:43";1;3
973;21.861;77.225;78.325;1.0;"2023-07-12 21:58:43";1;4
974;20.214;44.284;79.807;1.0;"2023-07-12 21:58:43";1;5
975;20.078;41.56;80.07;1.0;"2023-07-12 21:58:43";1;6
976;20.304;46.084;79.726;1.0;"2023-07-12 21:58:48";1;1
977;20.388;47.754;79.651;1.0;"2023-07-12 21:58:48";1;2
978;20.309;46.187;79.722;1.0;"2023-07-12 21:58:48";1;3
979;20.155;43.091;80.139;1.0;"2023-07-12 21:58:48";1;4
980;20.074;41.472;80.066;1.0;"2023-07-12 21:58:48";1;5
981;20.383;47.667;79.655;1.0;"2023-07-12 21:58:48";1;6
982;20.713;54.257;79.358;1.0;"2023-07-12 21:58:53";1;1
983;21.834;76.686;78.349;1.0;"2023-07-12 21:58:53";1;2
984;21.687;73.743;81.518;1.0;"2023-07-12 21:58:53";1;3
985;20.483;49.661;80.435;1.0;"2023-07-12 21:58:53";1;4
986;20.781;55.623;79.297;1.0;"2023-07-12 21:58:53";1;5
987;20.984;59.682;80.886;1.0;"2023-07-12 21:58:53";1;6
988;20.25;44.992;79.775;1.0;"2023-07-12 21:58:58";1;1
989;20.857;57.131;80.771;1.0;"2023-07-12 21:58:58";1;2
990;21.341;66.815;81.207;1.0;"2023-07-12 21:58:58";1;3
991;20.114;42.271;80.102;1.0;"2023-07-12 21:58:58";1;4
992;20.465;49.291;80.418;1.0;"2023-07-12 21:58:58";1;5
993;20.251;45.022;79.774;1.0;"2023-07-12 21:58:58";1;6
994;21.379;67.58;81.241;1.0;"2023-07-12 21:59:03";1;1
995;21.216;64.328;81.095;1.0;"2023-07-12 21:59:03";1;2
996;21.871;77.413;78.316;1.0;"2023-07-12 21:59:03";1;3
997;21.343;66.862;81.209;1.0;"2023-07-12 21:59:03";1;4
998;21.757;75.133;81.581;1.0;"2023-07-12 21:59:03";1;5
999;20.293;45.854;79.737;1.0;"2023-07-12 21:59:03";1;6
1000;20.6;52.006;79.46;1.0;"2023-07-12 21:59:08";1;1
1001;20.836;56.728;80.753;1.0;"2023-07-12 21:59:08";1;2
1002;21.137;62.745;78.976;1.0;"2023-07-12 21:59:08";1;3
1003;21.034;60.677;79.07;1.0;"2023-07-12 21:59:08";1;4
1004;21.688;73.761;81.519;1.0;"2023-07-12 21:59:08";1;5
1005;20.689;53.777;79.38;1.0;"2023-07-12 21:59:08";1;6
1006;20.31;46.209;79.721;1.0;"2023-07-12 21:59:13";1;1
1007;21.32;66.401;81.188;1.0;"2023-07-12 21:59:13";1;2
1008;20.851;57.024;80.766;1.0;"2023-07-12 21:59:13";1;3
1009;21.798;75.956;81.618;1.0;"2023-07-12 21:59:13";1;4
1010;20.52;50.402;80.468;1.0;"2023-07-12 21:59:13";1;5
1011;20.459;49.177;80.413;1.0;"2023-07-12 21:59:13";1;6
1012;21.559;71.178;78.597;1.0;"2023-07-12 21:59:18";1;1
1013;21.573;71.466;78.584;1.0;"2023-07-12 21:59:18";1;2
1014;20.09;41.805;80.081;1.0;"2023-07-12 21:59:18";1;3
1015;20.722;54.444;79.35;1.0;"2023-07-12 21:59:18";1;4
1016;21.448;68.951;78.697;1.0;"2023-07-12 21:59:18";1;5
1017;21.632;72.649;81.469;1.0;"2023-07-12 21:59:18";1;6
1018;20.805;56.091;80.724;1.0;"2023-07-12 21:59:23";1;1
1019;21.704;74.077;81.533;1.0;"2023-07-12 21:59:23";1;2
1020;21.265;65.303;81.139;1.0;"2023-07-12 21:59:23";1;3
1021;20.073;41.46;80.066;1.0;"2023-07-12 21:59:23";1;4
1022;20.219;44.382;79.803;1.0;"2023-07-12 21:59:23";1;5
1023;20.857;57.146;80.772;1.0;"2023-07-12 21:59:23";1;6
1024;21.979;79.579;78.219;1.0;"2023-07-12 21:59:28";1;1
1025;20.861;57.216;80.775;1.0;"2023-07-12 21:59:28";1;2
1026;20.18;43.601;80.162;1.0;"2023-07-12 21:59:28";1;3
1027;20.015;40.308;80.014;1.0;"2023-07-12 21:59:28";1;4
1028;21.513;70.253;78.639;1.0;"2023-07-12 21:59:28";1;5
1029;21.861;77.226;78.325;1.0;"2023-07-12 21:59:28";1;6
1030;21.651;73.017;81.486;1.0;"2023-07-12 21:59:33";1;1
1031;21.595;71.905;78.564;1.0;"2023-07-12 21:59:33";1;2
1032;21.06;61.196;79.046;1.0;"2023-07-12 21:59:33";1;3
1033;20.044;40.881;80.04;1.0;"2023-07-12 21:59:33";1;4
1034;20.147;42.94;80.132;1.0;"2023-07-12 21:59:33";1;5
1035;20.54;50.805;80.486;1.0;"2023-07-12 21:59:33";1;6
1036;20.721;54.423;79.351;1.0;"2023-07-12 21:59:38";1;1
1037;20.579;51.577;80.521;1.0;"2023-07-12 21:59:38";1;2
1038;21.008;60.162;79.093;1.0;"2023-07-12 21:59:38";1;3
1039;20.448;48.951;80.403;1.0;"2023-07-12 21:59:38";1;4
1040;21.853;77.069;78.332;1.0;"2023-07-12 21:59:38";1;5
1041;20.924;58.485;80.832;1.0;"2023-07-12 21:59:38";1;6
1042;21.455;69.094;78.691;1.0;"2023-07-12 21:59:43";1;1
1043;21.756;75.117;81.58;1.0;"2023-07-12 21:59:43";1;2
1044;20.379;47.587;79.659;1.0;"2023-07-12 21:59:43";1;3
1045;20.054;41.089;80.049;1.0;"2023-07-12 21:59:43";1;4
1046;20.569;51.37;80.512;1.0;"2023-07-12 21:59:43";1;5
1047;21.385;67.691;81.246;1.0;"2023-07-12 21:59:43";1;6
1048;20.701;54.02;79.369;1.0;"2023-07-12 21:59:48";1;1
1049;21.966;79.324;78.23;1.0;"2023-07-12 21:59:48";1;2
1050;21.904;78.076;78.287;1.0;"2023-07-12 21:59:48";1;3
1051;21.321;66.417;81.189;1.0;"2023-07-12 21:59:48";1;4
1052;21.877;77.538;78.311;1.0;"2023-07-12 21:59:48";1;5
1053;21.454;69.081;78.691;1.0;"2023-07-12 21:59:48";1;6
1054;21.244;64.887;81.12;1.0;"2023-07-12 21:59:53";1;1
1055;20.68;53.598;79.388;1.0;"2023-07-12 21:59:53";1;2
1056;20.687;53.737;79.382;1.0;"2023-07-12 21:59:53";1;3
1057;21.675;73.494;81.507;1.0;"2023-07-12 21:59:53";1;4
1058;20.112;42.248;80.101;1.0;"2023-07-12 21:59:53";1;5
1059;21.754;75.077;81.578;1.0;"2023-07-12 21:59:53";1;6
1060;20.615;52.303;79.446;1.0;"2023-07-12 21:59:58";1;1
1061;20.965;59.307;80.869;1.0;"2023-07-12 21:59:58";1;2
1062;21.513;70.251;78.639;1.0;"2023-07-12 21:59:58";1;3
1063;21.476;69.529;78.671;1.0;"2023-07-12 21:59:58";1;4
1064;20.717;54.341;79.355;1.0;"2023-07-12 21:59:58";1;5
1065;20.121;42.429;80.109;1.0;"2023-07-12 21:59:58";1;6
1066;20.911;58.211;80.819;1.0;"2023-07-12 22:00:03";1;1
1067;21.304;66.079;81.174;1.0;"2023-07-12 22:00:03";1;2
1068;20.3;45.992;79.73;1.0;"2023-07-12 22:00:03";1;3
1069;21.808;76.155;78.373;1.0;"2023-07-12 22:00:03";1;4
1070;21.911;78.214;78.28;1.0;"2023-07-12 22:00:03";1;5
1071;20.738;54.766;79.336;1.0;"2023-07-12 22:00:03";1;6
1072;20.25;45.007;79.775;1.0;"2023-07-12 22:00:08";1;1
1073;20.122;42.447;80.11;1.0;"2023-07-12 22:00:08";1;2
1074;21.314;66.28;81.183;1.0;"2023-07-12 22:00:08";1;3
1075;20.253;45.059;79.772;1.0;"2023-07-12 22:00:08";1;4
1076;20.877;57.535;80.789;1.0;"2023-07-12 22:00:08";1;5
1077;21.909;78.189;78.282;1.0;"2023-07-12 22:00:08";1;6
1078;21.681;73.629;81.513;1.0;"2023-07-12 22:00:13";1;1
1079;21.882;77.64;78.306;1.0;"2023-07-12 22:00:13";1;2
1080;21.991;79.82;78.208;1.0;"2023-07-12 22:00:13";1;3
1081;20.153;43.067;80.138;1.0;"2023-07-12 22:00:13";1;4
1082;20.523;50.47;80.471;1.0;"2023-07-12 22:00:13";1;5
1083;21.367;67.35;81.231;1.0;"2023-07-12 22:00:13";1;6
1084;21.37;67.397;81.233;1.0;"2023-07-12 22:00:18";1;1
1085;21.2;64.005;81.08;1.0;"2023-07-12 22:00:18";1;2
1086;21.064;61.281;79.042;1.0;"2023-07-12 22:00:18";1;3
1087;21.933;78.66;78.26;1.0;"2023-07-12 22:00:18";1;4
1088;20.851;57.022;80.766;1.0;"2023-07-12 22:00:18";1;5
1089;21.88;77.595;78.308;1.0;"2023-07-12 22:00:18";1;6
1090;20.181;43.618;80.163;1.0;"2023-07-12 22:00:23";1;1
1091;21.818;76.359;78.364;1.0;"2023-07-12 22:00:23";1;2
1092;20.59;51.791;80.531;1.0;"2023-07-12 22:00:23";1;3
1093;21.509;70.176;78.642;1.0;"2023-07-12 22:00:23";1;4
1094;21.126;62.512;78.987;1.0;"2023-07-12 22:00:23";1;5
1095;20.881;57.616;80.793;1.0;"2023-07-12 22:00:23";1;6
1096;20.526;50.511;80.473;1.0;"2023-07-12 22:00:28";1;1
1097;20.573;51.465;80.516;1.0;"2023-07-12 22:00:28";1;2
1098;21.146;62.92;78.969;1.0;"2023-07-12 22:00:28";1;3
1099;21.741;74.821;81.567;1.0;"2023-07-12 22:00:28";1;4
1100;20.958;59.17;80.863;1.0;"2023-07-12 22:00:28";1;5
1101;21.631;72.627;81.468;1.0;"2023-07-12 22:00:28";1;6
1102;21.487;69.744;78.662;1.0;"2023-07-12 22:00:33";1;1
1103;20.858;57.162;80.772;1.0;"2023-07-12 22:00:33";1;2
1104;20.875;57.509;80.788;1.0;"2023-07-12 22:00:33";1;3
1105;21.333;66.661;81.2;1.0;"2023-07-12 22:00:33";1;4
1106;21.017;60.335;79.085;1.0;"2023-07-12 22:00:33";1;5
1107;21.551;71.014;78.604;1.0;"2023-07-12 22:00:33";1;6
1108;20.602;52.039;79.458;1.0;"2023-07-21 21:38:32";1;1
1109;20.085;41.706;80.077;1.0;"2023-07-21 21:38:32";1;2
1110;21.925;78.505;78.267;1.0;"2023-07-21 21:38:32";1;3
1111;20.048;40.954;80.043;1.0;"2023-07-21 21:38:32";1;4
1112;21.326;66.518;81.193;1.0;"2023-07-21 21:38:32";1;5
1113;21.167;63.345;78.949;1.0;"2023-07-21 21:38:32";1;6
1114;20.773;55.451;79.305;1.0;"2023-07-21 21:38:37";1;1
1115;21.498;69.95;78.652;1.0;"2023-07-21 21:38:37";1;2
1116;20.069;41.381;80.062;1.0;"2023-07-21 21:38:37";1;3
1117;20.146;42.923;80.132;1.0;"2023-07-21 21:38:37";1;4
1118;20.144;42.89;80.13;1.0;"2023-07-21 21:38:37";1;5
1119;21.15;63.004;78.965;1.0;"2023-07-21 21:38:37";1;6
1120;21.146;62.929;78.968;1.0;"2023-07-21 21:38:42";1;1
1121;20.457;49.142;80.411;1.0;"2023-07-21 21:38:42";1;2
1122;20.402;48.048;80.362;1.0;"2023-07-21 21:38:42";1;3
1123;21.154;63.071;78.962;1.0;"2023-07-21 21:38:42";1;4
1124;21.446;68.913;78.699;1.0;"2023-07-21 21:38:42";1;5
1125;21.975;79.496;78.223;1.0;"2023-07-21 21:38:42";1;6
1126;20.823;56.469;80.741;1.0;"2023-07-21 21:38:47";1;1
1127;21.042;60.84;79.062;1.0;"2023-07-21 21:38:47";1;2
1128;20.28;45.592;79.748;1.0;"2023-07-21 21:38:47";1;3
1129;20.025;40.497;80.022;1.0;"2023-07-21 21:38:47";1;4
1130;21.894;77.888;78.295;1.0;"2023-07-21 21:38:47";1;5
1131;20.273;45.452;79.755;1.0;"2023-07-21 21:38:47";1;6
1132;21.822;76.437;78.36;1.0;"2023-07-21 21:38:52";1;1
1133;21.988;79.753;78.211;1.0;"2023-07-21 21:38:52";1;2
1134;20.889;57.773;80.8;1.0;"2023-07-21 21:38:52";1;3
1135;20.183;43.669;80.165;1.0;"2023-07-21 21:38:52";1;4
1136;21.577;71.537;78.581;1.0;"2023-07-21 21:38:52";1;5
1137;20.939;58.787;80.845;1.0;"2023-07-21 21:38:52";1;6
1138;21.067;61.333;79.04;1.0;"2023-07-21 21:38:57";1;1
1139;20.453;49.057;80.408;1.0;"2023-07-21 21:38:57";1;2
1140;20.496;49.925;80.447;1.0;"2023-07-21 21:38:57";1;3
1141;20.348;46.961;79.687;1.0;"2023-07-21 21:38:57";1;4
1142;20.516;50.328;80.465;1.0;"2023-07-21 21:38:57";1;5
1143;21.443;68.868;78.701;1.0;"2023-07-21 21:38:57";1;6
1144;20.438;48.76;80.394;1.0;"2023-07-21 21:39:02";1;1
1145;20.12;42.394;80.108;1.0;"2023-07-21 21:39:02";1;2
1146;20.554;51.076;80.498;1.0;"2023-07-21 21:39:02";1;3
1147;20.646;52.921;79.419;1.0;"2023-07-21 21:39:02";1;4
1148;21.412;68.243;78.729;1.0;"2023-07-21 21:39:02";1;5
1149;20.683;53.665;79.385;1.0;"2023-07-21 21:39:02";1;6
1150;20.275;45.502;79.752;1.0;"2023-07-21 21:39:07";1;1
1151;20.483;49.669;80.435;1.0;"2023-07-21 21:39:07";1;2
1152;20.014;40.279;80.013;1.0;"2023-07-21 21:39:07";1;3
1153;20.849;56.986;80.764;1.0;"2023-07-21 21:39:07";1;4
1154;20.125;42.501;80.113;1.0;"2023-07-21 21:39:07";1;5
1155;20.603;52.068;79.457;1.0;"2023-07-21 21:39:07";1;6
1156;20.619;52.381;79.443;1.0;"2023-07-21 21:39:12";1;1
1157;20.718;54.362;79.354;1.0;"2023-07-21 21:39:12";1;2
