"id";"temperature";"humidity";"active";"created_at";"smoke";"weight";"rack_id"
717;20.851;57.022;1;"2023-07-12 20:10:12.000000";1.0;80.766;6
718;21.172;63.436;1;"2023-07-12 20:10:17.000000";1.0;78.945;1
719;20.11;42.204;1;"2023-07-12 20:10:17.000000";1.0;80.099;2
720;21.192;63.842;1;"2023-07-12 20:10:17.000000";1.0;78.927;3
721;21.426;68.518;1;"2023-07-12 20:10:17.000000";1.0;78.717;4
722;21.379;67.583;1;"2023-07-12 20:10:17.000000";1.0;81.241;5
723;21.897;77.939;1;"2023-07-12 20:10:17.000000";1.0;78.293;6
724;21.08;61.599;1;"2023-07-12 20:10:22.000000";1.0;79.028;1
725;21.178;63.554;1;"2023-07-12 20:10:22.000000";1.0;78.94;2
726;20.741;54.825;1;"2023-07-12 20:10:22.000000";1.0;79.333;3
727;20.227;44.543;1;"2023-07-12 20:10:22.000000";1.0;79.796;4
728;21.015;60.3;1;"2023-07-12 20:10:22.000000";1.0;79.087;5
729;21.648;72.951;1;"2023-07-12 20:10:22.000000";1.0;81.483;6
730;20.833;56.666;1;"2023-07-12 20:10:27.000000";1.0;80.75;1
731;20.115;42.304;1;"2023-07-12 20:10:27.000000";1.0;80.104;2
732;20.121;42.422;1;"2023-07-12 20:10:27.000000";1.0;80.109;3
733;20.084;41.677;1;"2023-07-12 20:10:27.000000";1.0;80.075;4
734;20.136;42.715;1;"2023-07-12 20:10:27.000000";1.0;80.122;5
735;20.128;42.559;1;"2023-07-12 20:10:27.000000";1.0;80.115;6
736;20.178;43.567;1;"2023-07-12 20:10:32.000000";1.0;80.161;1
737;21.125;62.503;1;"2023-07-12 20:10:32.000000";1.0;78.987;2
738;20.311;46.217;1;"2023-07-12 20:10:32.000000";1.0;79.72;3
739;20.659;53.176;1;"2023-07-12 20:10:32.000000";1.0;79.407;4
740;20.665;53.304;1;"2023-07-12 20:10:32.000000";1.0;79.401;5
741;21.865;77.299;1;"2023-07-12 20:10:32.000000";1.0;78.322;6
742;21.202;64.042;1;"2023-07-12 20:10:37.000000";1.0;81.082;1
743;21.857;77.132;1;"2023-07-12 20:10:37.000000";1.0;78.329;2
744;20.79;55.809;1;"2023-07-12 20:10:37.000000";1.0;79.289;3
745;20.36;47.199;1;"2023-07-12 20:10:37.000000";1.0;79.676;4
746;21.428;68.552;1;"2023-07-12 20:10:37.000000";1.0;78.715;5
747;20.922;58.433;1;"2023-07-12 20:10:37.000000";1.0;80.829;6
748;20.743;54.863;1;"2023-07-12 20:10:42.000000";1.0;79.331;1
749;21.424;68.485;1;"2023-07-12 20:10:42.000000";1.0;78.718;2
750;20.793;55.852;1;"2023-07-12 20:10:42.000000";1.0;79.287;3
751;21.605;72.106;1;"2023-07-12 20:10:42.000000";1.0;81.445;4
752;21.521;70.422;1;"2023-07-12 20:10:42.000000";1.0;78.631;5
753;21.145;62.901;1;"2023-07-12 20:10:42.000000";1.0;78.969;6
754;21.153;63.05;1;"2023-07-12 20:10:47.000000";1.0;78.963;1
755;20.055;41.092;1;"2023-07-12 20:10:47.000000";1.0;80.049;2
756;21.907;78.138;1;"2023-07-12 20:10:47.000000";1.0;78.284;3
757;20.568;51.367;1;"2023-07-12 20:10:47.000000";1.0;80.512;4
758;20.484;49.684;1;"2023-07-12 20:10:47.000000";1.0;80.436;5
759;21.555;71.102;1;"2023-07-12 20:10:47.000000";1.0;78.6;6
760;20.281;45.617;1;"2023-07-12 20:10:52.000000";1.0;79.747;1
761;20.715;54.295;1;"2023-07-12 20:10:52.000000";1.0;79.357;2
762;21.414;68.279;1;"2023-07-12 20:10:52.000000";1.0;78.727;3
763;20.633;52.67;1;"2023-07-12 20:10:52.000000";1.0;79.43;4
764;20.703;54.06;1;"2023-07-12 20:10:52.000000";1.0;79.367;5
765;20.648;52.958;1;"2023-07-12 20:10:52.000000";1.0;79.417;6
766;21.437;68.749;1;"2023-07-12 20:10:57.000000";1.0;78.706;1
767;21.291;65.811;1;"2023-07-12 20:10:57.000000";1.0;81.162;2
768;21.487;69.744;1;"2023-07-12 20:10:57.000000";1.0;78.662;3
769;21.517;70.341;1;"2023-07-12 20:10:57.000000";1.0;78.635;4
770;21.003;60.061;1;"2023-07-12 20:10:57.000000";1.0;79.097;5
771;21.167;63.331;1;"2023-07-12 20:10:57.000000";1.0;78.95;6
772;21.919;78.375;1;"2023-07-12 20:11:02.000000";1.0;78.273;1
773;20.007;40.146;1;"2023-07-12 20:11:02.000000";1.0;80.007;2
774;20.161;43.219;1;"2023-07-12 20:11:02.000000";1.0;80.145;3
775;20.308;46.152;1;"2023-07-12 20:11:02.000000";1.0;79.723;4
776;21.566;71.311;1;"2023-07-12 20:11:02.000000";1.0;78.591;5
777;20.132;42.633;1;"2023-07-12 20:11:02.000000";1.0;80.118;6
778;20.858;57.152;1;"2023-07-12 20:11:07.000000";1.0;80.772;1
779;20.094;41.883;1;"2023-07-12 20:11:07.000000";1.0;80.085;2
780;21.883;77.663;1;"2023-07-12 20:11:07.000000";1.0;78.305;3
781;21.292;65.839;1;"2023-07-12 20:11:07.000000";1.0;81.163;4
782;20.125;42.508;1;"2023-07-12 20:11:07.000000";1.0;80.113;5
783;20.176;43.528;1;"2023-07-12 20:11:07.000000";1.0;80.159;6
784;21.678;73.554;1;"2023-07-12 20:11:12.000000";1.0;81.51;1
785;21.443;68.856;1;"2023-07-12 20:11:12.000000";1.0;78.701;2
786;21.538;70.751;1;"2023-07-12 20:11:12.000000";1.0;78.616;3
787;20.104;42.07;1;"2023-07-12 20:11:12.000000";1.0;80.093;4
788;21.257;65.137;1;"2023-07-12 20:11:12.000000";1.0;81.131;5
789;20.689;53.777;1;"2023-07-12 20:11:12.000000";1.0;79.38;6
790;21.424;68.48;1;"2023-07-12 20:11:17.000000";1.0;78.718;1
791;20.812;56.247;1;"2023-07-12 20:11:17.000000";1.0;80.731;2
792;20.757;55.131;1;"2023-07-12 20:11:17.000000";1.0;79.319;3
793;21.234;64.682;1;"2023-07-12 20:11:17.000000";1.0;81.111;4
794;21.978;79.555;1;"2023-07-12 20:11:17.000000";1.0;78.22;5
795;20.17;43.393;1;"2023-07-12 20:11:18.000000";1.0;80.153;6
796;20.273;45.468;1;"2023-07-12 20:11:22.000000";1.0;79.754;1
797;21.647;72.943;1;"2023-07-12 20:11:22.000000";1.0;81.482;2
798;21.464;69.274;1;"2023-07-12 20:11:22.000000";1.0;78.683;3
799;21.055;61.103;1;"2023-07-12 20:11:22.000000";1.0;79.05;4
800;20.851;57.021;1;"2023-07-12 20:11:23.000000";1.0;80.766;5
801;20.756;55.112;1;"2023-07-12 20:11:23.000000";1.0;79.32;6
802;20.182;43.638;1;"2023-07-12 20:11:27.000000";1.0;80.164;1
803;21.634;72.671;1;"2023-07-12 20:11:27.000000";1.0;81.47;2
804;21.172;63.434;1;"2023-07-12 20:11:28.000000";1.0;78.945;3
805;20.326;46.518;1;"2023-07-12 20:11:28.000000";1.0;79.707;4
806;20.923;58.451;1;"2023-07-12 20:11:28.000000";1.0;80.83;5
807;20.538;50.764;1;"2023-07-12 20:11:28.000000";1.0;80.484;6
808;21.239;64.783;1;"2023-07-12 20:11:32.000000";1.0;81.115;1
809;21.466;69.31;1;"2023-07-12 20:11:33.000000";1.0;78.681;2
810;21.437;68.747;1;"2023-07-12 20:11:33.000000";1.0;78.706;3
811;21.84;76.804;1;"2023-07-12 20:11:33.000000";1.0;78.344;4
812;21.754;75.086;1;"2023-07-12 20:11:33.000000";1.0;81.579;5
813;20.976;59.519;1;"2023-07-12 20:11:33.000000";1.0;80.878;6
814;20.131;42.613;1;"2023-07-12 20:11:38.000000";1.0;80.118;1
815;21.613;72.262;1;"2023-07-12 20:11:38.000000";1.0;81.452;2
816;21.562;71.239;1;"2023-07-12 20:11:38.000000";1.0;78.594;3
817;21.474;69.477;1;"2023-07-12 20:11:38.000000";1.0;78.674;4
818;20.807;56.141;1;"2023-07-12 20:11:38.000000";1.0;80.726;5
819;20.275;45.495;1;"2023-07-12 20:11:38.000000";1.0;79.753;6
820;21.051;61.011;1;"2023-07-12 21:56:37.000000";1.0;79.054;1
821;20.904;58.072;1;"2023-07-12 21:56:37.000000";1.0;80.813;2
822;21.125;62.496;1;"2023-07-12 21:56:37.000000";1.0;78.988;3
823;20.567;51.348;1;"2023-07-12 21:56:37.000000";1.0;80.511;4
824;20.262;45.247;1;"2023-07-12 21:56:37.000000";1.0;79.764;5
825;20.393;47.864;1;"2023-07-12 21:56:37.000000";1.0;79.646;6
826;20.383;47.657;1;"2023-07-12 21:56:42.000000";1.0;79.655;1
827;21.468;69.355;1;"2023-07-12 21:56:42.000000";1.0;78.679;2
828;20.182;43.631;1;"2023-07-12 21:56:43.000000";1.0;80.163;3
829;21.089;61.778;1;"2023-07-12 21:56:43.000000";1.0;79.02;4
830;20.049;40.978;1;"2023-07-12 21:56:43.000000";1.0;80.044;5
831;20.371;47.423;1;"2023-07-12 21:56:43.000000";1.0;79.666;6
832;20.137;42.738;1;"2023-07-12 21:56:48.000000";1.0;80.123;1
833;21.91;78.203;1;"2023-07-12 21:56:48.000000";1.0;78.281;2
834;21.172;63.43;1;"2023-07-12 21:56:48.000000";1.0;78.946;3
835;20.096;41.927;1;"2023-07-12 21:56:48.000000";1.0;80.087;4
836;20.311;46.227;1;"2023-07-12 21:56:48.000000";1.0;79.72;5
837;20.372;47.435;1;"2023-07-12 21:56:48.000000";1.0;79.665;6
838;20.227;44.545;1;"2023-07-12 21:56:53.000000";1.0;79.795;1
839;20.383;47.653;1;"2023-07-12 21:56:53.000000";1.0;79.656;2
840;21.031;60.619;1;"2023-07-12 21:56:53.000000";1.0;79.072;3
841;21.546;70.918;1;"2023-07-12 21:56:53.000000";1.0;78.609;4
842;21.485;69.692;1;"2023-07-12 21:56:53.000000";1.0;78.664;5
843;20.667;53.35;1;"2023-07-12 21:56:53.000000";1.0;79.399;6
844;21.368;67.355;1;"2023-07-12 21:56:58.000000";1.0;81.231;1
845;20.097;41.931;1;"2023-07-12 21:56:58.000000";1.0;80.087;2
846;21.899;77.976;1;"2023-07-12 21:56:58.000000";1.0;78.291;3
847;20.932;58.648;1;"2023-07-12 21:56:58.000000";1.0;80.839;4
848;21.468;69.363;1;"2023-07-12 21:56:58.000000";1.0;78.679;5
849;21.819;76.385;1;"2023-07-12 21:56:58.000000";1.0;78.363;6
850;21.062;61.231;1;"2023-07-12 21:57:03.000000";1.0;79.045;1
851;20.846;56.915;1;"2023-07-12 21:57:03.000000";1.0;80.761;2
852;21.977;79.545;1;"2023-07-12 21:57:03.000000";1.0;78.22;3
853;21.606;72.127;1;"2023-07-12 21:57:03.000000";1.0;81.446;4
854;20.236;44.715;1;"2023-07-12 21:57:03.000000";1.0;79.788;5
855;20.309;46.188;1;"2023-07-12 21:57:03.000000";1.0;79.722;6
856;20.352;47.044;1;"2023-07-12 21:57:08.000000";1.0;79.683;1
857;21.894;77.884;1;"2023-07-12 21:57:08.000000";1.0;78.295;2
858;20.212;44.243;1;"2023-07-12 21:57:08.000000";1.0;79.809;3
859;20.276;45.514;1;"2023-07-12 21:57:08.000000";1.0;79.752;4
860;21.155;63.097;1;"2023-07-12 21:57:08.000000";1.0;78.961;5
861;21.175;63.507;1;"2023-07-12 21:57:08.000000";1.0;78.942;6
862;20.04;40.799;1;"2023-07-12 21:57:13.000000";1.0;80.036;1
863;20.011;40.225;1;"2023-07-12 21:57:13.000000";1.0;80.01;2
864;20.725;54.508;1;"2023-07-12 21:57:13.000000";1.0;79.347;3
865;20.983;59.664;1;"2023-07-12 21:57:13.000000";1.0;80.885;4
866;20.293;45.863;1;"2023-07-12 21:57:13.000000";1.0;79.736;5
867;20.791;55.81;1;"2023-07-12 21:57:13.000000";1.0;79.289;6
868;21.192;63.831;1;"2023-07-12 21:57:18.000000";1.0;78.928;1
869;21.873;77.451;1;"2023-07-12 21:57:18.000000";1.0;78.315;2
870;20.015;40.295;1;"2023-07-12 21:57:18.000000";1.0;80.013;3
871;21.625;72.501;1;"2023-07-12 21:57:18.000000";1.0;81.463;4
872;20.574;51.486;1;"2023-07-12 21:57:18.000000";1.0;80.517;5
873;21.891;77.818;1;"2023-07-12 21:57:18.000000";1.0;78.298;6
874;21.817;76.332;1;"2023-07-12 21:57:23.000000";1.0;78.365;1
875;20.372;47.448;1;"2023-07-12 21:57:23.000000";1.0;79.665;2
876;20.052;41.05;1;"2023-07-12 21:57:23.000000";1.0;80.047;3
877;20.745;54.901;1;"2023-07-12 21:57:23.000000";1.0;79.329;4
878;20.104;42.076;1;"2023-07-12 21:57:23.000000";1.0;80.093;5
879;20.693;53.867;1;"2023-07-12 21:57:23.000000";1.0;79.376;6
880;21.21;64.194;1;"2023-07-12 21:57:28.000000";1.0;81.089;1
881;21.627;72.53;1;"2023-07-12 21:57:28.000000";1.0;81.464;2
882;20.692;53.841;1;"2023-07-12 21:57:28.000000";1.0;79.377;3
883;21.335;66.699;1;"2023-07-12 21:57:28.000000";1.0;81.201;4
884;20.403;48.066;1;"2023-07-12 21:57:28.000000";1.0;80.363;5
885;21.16;63.197;1;"2023-07-12 21:57:28.000000";1.0;78.956;6
886;20.638;52.77;1;"2023-07-12 21:57:33.000000";1.0;79.425;1
887;21.917;78.341;1;"2023-07-12 21:57:33.000000";1.0;78.275;2
888;20.175;43.501;1;"2023-07-12 21:57:33.000000";1.0;80.158;3
889;21.412;68.236;1;"2023-07-12 21:57:33.000000";1.0;78.729;4
890;20.476;49.519;1;"2023-07-12 21:57:33.000000";1.0;80.428;5
891;21.448;68.952;1;"2023-07-12 21:57:33.000000";1.0;78.697;6
892;20.881;57.623;1;"2023-07-12 21:57:38.000000";1.0;80.793;1
893;20.548;50.964;1;"2023-07-12 21:57:38.000000";1.0;80.493;2
894;20.447;48.943;1;"2023-07-12 21:57:38.000000";1.0;80.402;3
895;20.096;41.917;1;"2023-07-12 21:57:38.000000";1.0;80.086;4
896;21.759;75.173;1;"2023-07-12 21:57:38.000000";1.0;81.583;5
897;20.571;51.42;1;"2023-07-12 21:57:38.000000";1.0;80.514;6
898;21.435;68.692;1;"2023-07-12 21:57:43.000000";1.0;78.709;1
899;20.908;58.161;1;"2023-07-12 21:57:43.000000";1.0;80.817;2
900;21.612;72.233;1;"2023-07-12 21:57:43.000000";1.0;81.45;3
901;21.569;71.376;1;"2023-07-12 21:57:43.000000";1.0;78.588;4
902;21.359;67.183;1;"2023-07-12 21:57:43.000000";1.0;81.223;5
903;20.606;52.112;1;"2023-07-12 21:57:43.000000";1.0;79.455;6
904;21.875;77.491;1;"2023-07-12 21:57:48.000000";1.0;78.313;1
905;21.015;60.299;1;"2023-07-12 21:57:48.000000";1.0;79.087;2
906;21.637;72.741;1;"2023-07-12 21:57:48.000000";1.0;81.473;3
907;20.398;47.953;1;"2023-07-12 21:57:48.000000";1.0;79.642;4
908;20.728;54.555;1;"2023-07-12 21:57:48.000000";1.0;79.345;5
909;20.778;55.558;1;"2023-07-12 21:57:48.000000";1.0;79.3;6
910;20.68;53.599;1;"2023-07-12 21:57:53.000000";1.0;79.388;1
911;21.158;63.169;1;"2023-07-12 21:57:53.000000";1.0;78.957;2
912;21.8;75.995;1;"2023-07-12 21:57:53.000000";1.0;81.62;3
913;20.802;56.044;1;"2023-07-12 21:57:53.000000";1.0;80.722;4
914;21.284;65.687;1;"2023-07-12 21:57:53.000000";1.0;81.156;5
915;20.55;50.998;1;"2023-07-12 21:57:53.000000";1.0;80.495;6
916;21.546;70.924;1;"2023-07-12 21:57:58.000000";1.0;78.608;1
917;20.658;53.164;1;"2023-07-12 21:57:58.000000";1.0;79.408;2
918;20.842;56.841;1;"2023-07-12 21:57:58.000000";1.0;80.758;3
919;21.235;64.699;1;"2023-07-12 21:57:58.000000";1.0;81.111;4
920;21.331;66.615;1;"2023-07-12 21:57:58.000000";1.0;81.198;5
921;21.15;62.995;1;"2023-07-12 21:57:58.000000";1.0;78.965;6
922;21.034;60.674;1;"2023-07-12 21:58:03.000000";1.0;79.07;1
923;20.735;54.703;1;"2023-07-12 21:58:03.000000";1.0;79.338;2
924;20.153;43.06;1;"2023-07-12 21:58:03.000000";1.0;80.138;3
925;20.211;44.227;1;"2023-07-12 21:58:03.000000";1.0;79.81;4
926;21.52;70.392;1;"2023-07-12 21:58:03.000000";1.0;78.632;5
927;21.566;71.318;1;"2023-07-12 21:58:03.000000";1.0;78.591;6
928;21.551;71.024;1;"2023-07-12 21:58:08.000000";1.0;78.604;1
929;20.821;56.412;1;"2023-07-12 21:58:08.000000";1.0;80.739;2
930;20.252;45.047;1;"2023-07-12 21:58:08.000000";1.0;79.773;3
931;20.789;55.789;1;"2023-07-12 21:58:08.000000";1.0;79.289;4
932;21.202;64.042;1;"2023-07-12 21:58:08.000000";1.0;81.082;5
933;21.586;71.725;1;"2023-07-12 21:58:08.000000";1.0;78.572;6
934;21.382;67.642;1;"2023-07-12 21:58:13.000000";1.0;81.244;1
935;21.732;74.642;1;"2023-07-12 21:58:13.000000";1.0;81.559;2
936;21.859;77.181;1;"2023-07-12 21:58:13.000000";1.0;78.327;3
937;20.789;55.786;1;"2023-07-12 21:58:13.000000";1.0;79.29;4
938;21.621;72.422;1;"2023-07-12 21:58:13.000000";1.0;81.459;5
939;20.49;49.802;1;"2023-07-12 21:58:13.000000";1.0;80.441;6
940;20.959;59.171;1;"2023-07-12 21:58:18.000000";1.0;80.863;1
941;20.159;43.174;1;"2023-07-12 21:58:18.000000";1.0;80.143;2
942;21.006;60.113;1;"2023-07-12 21:58:18.000000";1.0;79.095;3
943;21.473;69.462;1;"2023-07-12 21:58:18.000000";1.0;78.674;4
944;20.332;46.638;1;"2023-07-12 21:58:18.000000";1.0;79.701;5
945;21.73;74.6;1;"2023-07-12 21:58:18.000000";1.0;81.557;6
946;21.626;72.511;1;"2023-07-12 21:58:23.000000";1.0;81.463;1
947;21.318;66.366;1;"2023-07-12 21:58:23.000000";1.0;81.186;2
948;20.438;48.752;1;"2023-07-12 21:58:23.000000";1.0;80.394;3
949;20.876;57.516;1;"2023-07-12 21:58:23.000000";1.0;80.788;4
950;20.718;54.364;1;"2023-07-12 21:58:23.000000";1.0;79.354;5
951;20.582;51.637;1;"2023-07-12 21:58:23.000000";1.0;80.524;6
952;21.568;71.353;1;"2023-07-12 21:58:28.000000";1.0;78.589;1
953;21.878;77.557;1;"2023-07-12 21:58:28.000000";1.0;78.31;2
954;21.615;72.299;1;"2023-07-12 21:58:28.000000";1.0;81.453;3
955;21.484;69.679;1;"2023-07-12 21:58:28.000000";1.0;78.664;4
956;21.061;61.214;1;"2023-07-12 21:58:28.000000";1.0;79.045;5
957;21.136;62.723;1;"2023-07-12 21:58:28.000000";1.0;78.977;6
958;20.803;56.068;1;"2023-07-12 21:58:33.000000";1.0;80.723;1
959;21.358;67.156;1;"2023-07-12 21:58:33.000000";1.0;81.222;2
960;20.252;45.04;1;"2023-07-12 21:58:33.000000";1.0;79.773;3
961;20.329;46.58;1;"2023-07-12 21:58:33.000000";1.0;79.704;4
962;21.416;68.33;1;"2023-07-12 21:58:33.000000";1.0;78.725;5
963;20.36;47.196;1;"2023-07-12 21:58:33.000000";1.0;79.676;6
964;20.189;43.788;1;"2023-07-12 21:58:38.000000";1.0;80.17;1
965;21.988;79.753;1;"2023-07-12 21:58:38.000000";1.0;78.211;2
966;20.269;45.388;1;"2023-07-12 21:58:38.000000";1.0;79.758;3
967;21.277;65.543;1;"2023-07-12 21:58:38.000000";1.0;81.149;4
968;20.263;45.258;1;"2023-07-12 21:58:38.000000";1.0;79.763;5
969;21.837;76.745;1;"2023-07-12 21:58:38.000000";1.0;78.346;6
970;20.369;47.383;1;"2023-07-12 21:58:43.000000";1.0;79.668;1
971;20.386;47.727;1;"2023-07-12 21:58:43.000000";1.0;79.652;2
972;21.738;74.759;1;"2023-07-12 21:58:43.000000";1.0;81.564;3
973;21.861;77.225;1;"2023-07-12 21:58:43.000000";1.0;78.325;4
974;20.214;44.284;1;"2023-07-12 21:58:43.000000";1.0;79.807;5
975;20.078;41.56;1;"2023-07-12 21:58:43.000000";1.0;80.07;6
976;20.304;46.084;1;"2023-07-12 21:58:48.000000";1.0;79.726;1
977;20.388;47.754;1;"2023-07-12 21:58:48.000000";1.0;79.651;2
978;20.309;46.187;1;"2023-07-12 21:58:48.000000";1.0;79.722;3
979;20.155;43.091;1;"2023-07-12 21:58:48.000000";1.0;80.139;4
980;20.074;41.472;1;"2023-07-12 21:58:48.000000";1.0;80.066;5
981;20.383;47.667;1;"2023-07-12 21:58:48.000000";1.0;79.655;6
982;20.713;54.257;1;"2023-07-12 21:58:53.000000";1.0;79.358;1
983;21.834;76.686;1;"2023-07-12 21:58:53.000000";1.0;78.349;2
984;21.687;73.743;1;"2023-07-12 21:58:53.000000";1.0;81.518;3
985;20.483;49.661;1;"2023-07-12 21:58:53.000000";1.0;80.435;4
986;20.781;55.623;1;"2023-07-12 21:58:53.000000";1.0;79.297;5
987;20.984;59.682;1;"2023-07-12 21:58:53.000000";1.0;80.886;6
988;20.25;44.992;1;"2023-07-12 21:58:58.000000";1.0;79.775;1
989;20.857;57.131;1;"2023-07-12 21:58:58.000000";1.0;80.771;2
990;21.341;66.815;1;"2023-07-12 21:58:58.000000";1.0;81.207;3
991;20.114;42.271;1;"2023-07-12 21:58:58.000000";1.0;80.102;4
992;20.465;49.291;1;"2023-07-12 21:58:58.000000";1.0;80.418;5
993;20.251;45.022;1;"2023-07-12 21:58:58.000000";1.0;79.774;6
994;21.379;67.58;1;"2023-07-12 21:59:03.000000";1.0;81.241;1
995;21.216;64.328;1;"2023-07-12 21:59:03.000000";1.0;81.095;2
996;21.871;77.413;1;"2023-07-12 21:59:03.000000";1.0;78.316;3
997;21.343;66.862;1;"2023-07-12 21:59:03.000000";1.0;81.209;4
998;21.757;75.133;1;"2023-07-12 21:59:03.000000";1.0;81.581;5
999;20.293;45.854;1;"2023-07-12 21:59:03.000000";1.0;79.737;6
1000;20.6;52.006;1;"2023-07-12 21:59:08.000000";1.0;79.46;1
1001;20.836;56.728;1;"2023-07-12 21:59:08.000000";1.0;80.753;2
1002;21.137;62.745;1;"2023-07-12 21:59:08.000000";1.0;78.976;3
1003;21.034;60.677;1;"2023-07-12 21:59:08.000000";1.0;79.07;4
1004;21.688;73.761;1;"2023-07-12 21:59:08.000000";1.0;81.519;5
1005;20.689;53.777;1;"2023-07-12 21:59:08.000000";1.0;79.38;6
1006;20.31;46.209;1;"2023-07-12 21:59:13.000000";1.0;79.721;1
1007;21.32;66.401;1;"2023-07-12 21:59:13.000000";1.0;81.188;2
1008;20.851;57.024;1;"2023-07-12 21:59:13.000000";1.0;80.766;3
1009;21.798;75.956;1;"2023-07-12 21:59:13.000000";1.0;81.618;4
1010;20.52;50.402;1;"2023-07-12 21:59:13.000000";1.0;80.468;5
1011;20.459;49.177;1;"2023-07-12 21:59:13.000000";1.0;80.413;6
1012;21.559;71.178;1;"2023-07-12 21:59:18.000000";1.0;78.597;1
1013;21.573;71.466;1;"2023-07-12 21:59:18.000000";1.0;78.584;2
1014;20.09;41.805;1;"2023-07-12 21:59:18.000000";1.0;80.081;3
1015;20.722;54.444;1;"2023-07-12 21:59:18.000000";1.0;79.35;4
1016;21.448;68.951;1;"2023-07-12 21:59:18.000000";1.0;78.697;5
1017;21.632;72.649;1;"2023-07-12 21:59:18.000000";1.0;81.469;6
1018;20.805;56.091;1;"2023-07-12 21:59:23.000000";1.0;80.724;1
1019;21.704;74.077;1;"2023-07-12 21:59:23.000000";1.0;81.533;2
1020;21.265;65.303;1;"2023-07-12 21:59:23.000000";1.0;81.139;3
1021;20.073;41.46;1;"2023-07-12 21:59:23.000000";1.0;80.066;4
1022;20.219;44.382;1;"2023-07-12 21:59:23.000000";1.0;79.803;5
1023;20.857;57.146;1;"2023-07-12 21:59:23.000000";1.0;80.772;6
1024;21.979;79.579;1;"2023-07-12 21:59:28.000000";1.0;78.219;1
1025;20.861;57.216;1;"2023-07-12 21:59:28.000000";1.0;80.775;2
1026;20.18;43.601;1;"2023-07-12 21:59:28.000000";1.0;80.162;3
1027;20.015;40.308;1;"2023-07-12 21:59:28.000000";1.0;80.014;4
1028;21.513;70.253;1;"2023-07-12 21:59:28.000000";1.0;78.639;5
1029;21.861;77.226;1;"2023-07-12 21:59:28.000000";1.0;78.325;6
1030;21.651;73.017;1;"2023-07-12 21:59:33.000000";1.0;81.486;1
1031;21.595;71.905;1;"2023-07-12 21:59:33.000000";1.0;78.564;2
1032;21.06;61.196;1;"2023-07-12 21:59:33.000000";1.0;79.046;3
1033;20.044;40.881;1;"2023-07-12 21:59:33.000000";1.0;80.04;4
1034;20.147;42.94;1;"2023-07-12 21:59:33.000000";1.0;80.132;5
1035;20.54;50.805;1;"2023-07-12 21:59:33.000000";1.0;80.486;6
1036;20.721;54.423;1;"2023-07-12 21:59:38.000000";1.0;79.351;1
1037;20.579;51.577;1;"2023-07-12 21:59:38.000000";1.0;80.521;2
1038;21.008;60.162;1;"2023-07-12 21:59:38.000000";1.0;79.093;3
1039;20.448;48.951;1;"2023-07-12 21:59:38.000000";1.0;80.403;4
1040;21.853;77.069;1;"2023-07-12 21:59:38.000000";1.0;78.332;5
1041;20.924;58.485;1;"2023-07-12 21:59:38.000000";1.0;80.832;6
1042;21.455;69.094;1;"2023-07-12 21:59:43.000000";1.0;78.691;1
1043;21.756;75.117;1;"2023-07-12 21:59:43.000000";1.0;81.58;2
1044;20.379;47.587;1;"2023-07-12 21:59:43.000000";1.0;79.659;3
1045;20.054;41.089;1;"2023-07-12 21:59:43.000000";1.0;80.049;4
1046;20.569;51.37;1;"2023-07-12 21:59:43.000000";1.0;80.512;5
1047;21.385;67.691;1;"2023-07-12 21:59:43.000000";1.0;81.246;6
1048;20.701;54.02;1;"2023-07-12 21:59:48.000000";1.0;79.369;1
1049;21.966;79.324;1;"2023-07-12 21:59:48.000000";1.0;78.23;2
1050;21.904;78.076;1;"2023-07-12 21:59:48.000000";1.0;78.287;3
1051;21.321;66.417;1;"2023-07-12 21:59:48.000000";1.0;81.189;4
1052;21.877;77.538;1;"2023-07-12 21:59:48.000000";1.0;78.311;5
1053;21.454;69.081;1;"2023-07-12 21:59:48.000000";1.0;78.691;6
1054;21.244;64.887;1;"2023-07-12 21:59:53.000000";1.0;81.12;1
1055;20.68;53.598;1;"2023-07-12 21:59:53.000000";1.0;79.388;2
1056;20.687;53.737;1;"2023-07-12 21:59:53.000000";1.0;79.382;3
1057;21.675;73.494;1;"2023-07-12 21:59:53.000000";1.0;81.507;4
1058;20.112;42.248;1;"2023-07-12 21:59:53.000000";1.0;80.101;5
1059;21.754;75.077;1;"2023-07-12 21:59:53.000000";1.0;81.578;6
1060;20.615;52.303;1;"2023-07-12 21:59:58.000000";1.0;79.446;1
1061;20.965;59.307;1;"2023-07-12 21:59:58.000000";1.0;80.869;2
1062;21.513;70.251;1;"2023-07-12 21:59:58.000000";1.0;78.639;3
1063;21.476;69.529;1;"2023-07-12 21:59:58.000000";1.0;78.671;4
1064;20.717;54.341;1;"2023-07-12 21:59:58.000000";1.0;79.355;5
1065;20.121;42.429;1;"2023-07-12 21:59:58.000000";1.0;80.109;6
1066;20.911;58.211;1;"2023-07-12 22:00:03.000000";1.0;80.819;1
1067;21.304;66.079;1;"2023-07-12 22:00:03.000000";1.0;81.174;2
1068;20.3;45.992;1;"2023-07-12 22:00:03.000000";1.0;79.73;3
1069;21.808;76.155;1;"2023-07-12 22:00:03.000000";1.0;78.373;4
1070;21.911;78.214;1;"2023-07-12 22:00:03.000000";1.0;78.28;5
1071;20.738;54.766;1;"2023-07-12 22:00:03.000000";1.0;79.336;6
1072;20.25;45.007;1;"2023-07-12 22:00:08.000000";1.0;79.775;1
